timestamp,datetime,funding_rate,funding_rate_pct
1672992000001,2023-01-06T08:00:00.001Z,6.591e-05,0.006591
1673020800000,2023-01-06T16:00:00.000Z,8.658e-05,0.008658
1673049600006,2023-01-07T00:00:00.006Z,2.508e-05,0.0025080000000000002
1673078400017,2023-01-07T08:00:00.017Z,6.71e-06,0.000671
1673107200000,2023-01-07T16:00:00.000Z,0.0001,0.01
1673136000015,2023-01-08T00:00:00.015Z,5.657e-05,0.005657000000000001
1673164800000,2023-01-08T08:00:00.000Z,0.0001,0.01
1673193600010,2023-01-08T16:00:00.010Z,7.452e-05,0.007451999999999999
1673222400003,2023-01-09T00:00:00.003Z,5.796e-05,0.005796
1673251200000,2023-01-09T08:00:00.000Z,-6.66e-06,-0.0006659999999999999
1673280000006,2023-01-09T16:00:00.006Z,9.05e-06,0.000905
1673308800003,2023-01-10T00:00:00.003Z,2.417e-05,0.002417
1673337600021,2023-01-10T08:00:00.021Z,9.685e-05,0.009685
1673366400000,2023-01-10T16:00:00.000Z,3.129e-05,0.003129
1673395200011,2023-01-11T00:00:00.011Z,2.761e-05,0.002761
1673424000006,2023-01-11T08:00:00.006Z,2.477e-05,0.002477
1673452800004,2023-01-11T16:00:00.004Z,-2.11e-06,-0.000211
1673481600000,2023-01-12T00:00:00.000Z,7.549e-05,0.007549
1673510400000,2023-01-12T08:00:00.000Z,0.0001,0.01
1673539200000,2023-01-12T16:00:00.000Z,0.0001,0.01
1673568000004,2023-01-13T00:00:00.004Z,0.0001,0.01
1673596800000,2023-01-13T08:00:00.000Z,0.0001,0.01
1673625600018,2023-01-13T16:00:00.018Z,7.16e-05,0.0071600000000000006
1673654400000,2023-01-14T00:00:00.000Z,8.746e-05,0.008746
1673683200001,2023-01-14T08:00:00.001Z,0.00045847,0.045847
1673712000000,2023-01-14T16:00:00.000Z,0.0001,0.01
1673740800010,2023-01-15T00:00:00.010Z,0.00013712,0.013711999999999998
1673769600002,2023-01-15T08:00:00.002Z,0.00012434,0.012433999999999999
1673798400000,2023-01-15T16:00:00.000Z,0.00019892,0.019892
1673827200010,2023-01-16T00:00:00.010Z,0.0001,0.01
1673856000007,2023-01-16T08:00:00.007Z,0.0001,0.01
1673884800000,2023-01-16T16:00:00.000Z,0.0001,0.01
1673913600004,2023-01-17T00:00:00.004Z,0.0001,0.01
1673942400005,2023-01-17T08:00:00.005Z,0.0001,0.01
1673971200001,2023-01-17T16:00:00.001Z,0.0001,0.01
1674000000008,2023-01-18T00:00:00.008Z,0.0001,0.01
1674028800009,2023-01-18T08:00:00.009Z,0.0001,0.01
1674057600017,2023-01-18T16:00:00.017Z,0.0001,0.01
1674086400000,2023-01-19T00:00:00.000Z,0.0001,0.01
1674115200015,2023-01-19T08:00:00.015Z,0.0001,0.01
1674144000012,2023-01-19T16:00:00.012Z,0.0001,0.01
1674172800000,2023-01-20T00:00:00.000Z,0.0001,0.01
1674201600000,2023-01-20T08:00:00.000Z,0.0001,0.01
1674230400000,2023-01-20T16:00:00.000Z,0.0001,0.01
1674259200013,2023-01-21T00:00:00.013Z,0.0001,0.01
1674288000001,2023-01-21T08:00:00.001Z,0.0001,0.01
1674316800016,2023-01-21T16:00:00.016Z,0.0001,0.01
1674345600000,2023-01-22T00:00:00.000Z,0.0001,0.01
1674374400000,2023-01-22T08:00:00.000Z,0.0001,0.01
1674403200023,2023-01-22T16:00:00.023Z,0.0001,0.01
1674432000014,2023-01-23T00:00:00.014Z,0.0001,0.01
1674460800014,2023-01-23T08:00:00.014Z,0.0001,0.01
1674489600016,2023-01-23T16:00:00.016Z,0.0001,0.01
1674518400008,2023-01-24T00:00:00.008Z,0.0001,0.01
1674547200008,2023-01-24T08:00:00.008Z,0.0001,0.01
1674576000000,2023-01-24T16:00:00.000Z,0.0001,0.01
1674604800012,2023-01-25T00:00:00.012Z,0.0001,0.01
1674633600000,2023-01-25T08:00:00.000Z,0.0001,0.01
1674662400010,2023-01-25T16:00:00.010Z,0.0001,0.01
1674691200010,2023-01-26T00:00:00.010Z,0.0001,0.01
1674720000003,2023-01-26T08:00:00.003Z,0.0001,0.01
1674748800020,2023-01-26T16:00:00.020Z,0.0001,0.01
1674777600008,2023-01-27T00:00:00.008Z,0.0001,0.01
1674806400000,2023-01-27T08:00:00.000Z,9.541e-05,0.009541
1674835200000,2023-01-27T16:00:00.000Z,0.0001,0.01
1674864000009,2023-01-28T00:00:00.009Z,0.0001,0.01
1674892800018,2023-01-28T08:00:00.018Z,0.0001,0.01
1674921600005,2023-01-28T16:00:00.005Z,0.0001,0.01
1674950400011,2023-01-29T00:00:00.011Z,0.0001,0.01
1674979200000,2023-01-29T08:00:00.000Z,0.0001,0.01
1675008000008,2023-01-29T16:00:00.008Z,0.0001,0.01
1675036800001,2023-01-30T00:00:00.001Z,0.0001,0.01
1675065600000,2023-01-30T08:00:00.000Z,0.0001,0.01
1675094400000,2023-01-30T16:00:00.000Z,0.0001,0.01
1675123200005,2023-01-31T00:00:00.005Z,0.0001,0.01
1675152000000,2023-01-31T08:00:00.000Z,0.0001,0.01
1675180800007,2023-01-31T16:00:00.007Z,0.0001,0.01
1675209600013,2023-02-01T00:00:00.013Z,0.0001,0.01
1675238400000,2023-02-01T08:00:00.000Z,0.0001,0.01
1675267200012,2023-02-01T16:00:00.012Z,0.0001,0.01
1675296000004,2023-02-02T00:00:00.004Z,0.0001,0.01
1675324800023,2023-02-02T08:00:00.023Z,0.0001,0.01
1675353600003,2023-02-02T16:00:00.003Z,0.0001,0.01
1675382400010,2023-02-03T00:00:00.010Z,0.0001,0.01
1675411200000,2023-02-03T08:00:00.000Z,0.0001,0.01
1675440000000,2023-02-03T16:00:00.000Z,0.0001,0.01
1675468800010,2023-02-04T00:00:00.010Z,0.0001,0.01
1675497600000,2023-02-04T08:00:00.000Z,0.0001,0.01
1675526400000,2023-02-04T16:00:00.000Z,0.0001,0.01
1675555200016,2023-02-05T00:00:00.016Z,0.0001,0.01
1675584000009,2023-02-05T08:00:00.009Z,0.0001,0.01
1675612800018,2023-02-05T16:00:00.018Z,0.0001,0.01
1675641600001,2023-02-06T00:00:00.001Z,0.0001,0.01
1675670400000,2023-02-06T08:00:00.000Z,0.0001,0.01
1675699200012,2023-02-06T16:00:00.012Z,0.0001,0.01
1675728000004,2023-02-07T00:00:00.004Z,0.0001,0.01
1675756800011,2023-02-07T08:00:00.011Z,0.0001,0.01
1675785600018,2023-02-07T16:00:00.018Z,0.0001,0.01
1675814400009,2023-02-08T00:00:00.009Z,0.0001,0.01
1675843200010,2023-02-08T08:00:00.010Z,0.0001,0.01
1675872000000,2023-02-08T16:00:00.000Z,0.0001,0.01
1675900800014,2023-02-09T00:00:00.014Z,0.0001,0.01
1675929600006,2023-02-09T08:00:00.006Z,0.0001,0.01
1675958400001,2023-02-09T16:00:00.001Z,0.0001,0.01
1675987200012,2023-02-10T00:00:00.012Z,0.0001,0.01
1676016000005,2023-02-10T08:00:00.005Z,0.0001,0.01
1676044800020,2023-02-10T16:00:00.020Z,0.0001,0.01
1676073600007,2023-02-11T00:00:00.007Z,7.684e-05,0.007684
1676102400002,2023-02-11T08:00:00.002Z,5.572e-05,0.0055720000000000006
1676131200021,2023-02-11T16:00:00.021Z,5.241e-05,0.005241
1676160000004,2023-02-12T00:00:00.004Z,5.343e-05,0.0053430000000000005
1676188800000,2023-02-12T08:00:00.000Z,0.0001,0.01
1676217600002,2023-02-12T16:00:00.002Z,2.27e-05,0.00227
1676246400006,2023-02-13T00:00:00.006Z,2.074e-05,0.0020740000000000003
1676275200008,2023-02-13T08:00:00.008Z,6.323e-05,0.0063230000000000005
1676304000002,2023-02-13T16:00:00.002Z,0.0001,0.01
1676332800013,2023-02-14T00:00:00.013Z,0.0001,0.01
1676361600014,2023-02-14T08:00:00.014Z,0.0001,0.01
1676390400016,2023-02-14T16:00:00.016Z,8.887e-05,0.008886999999999999
1676419200011,2023-02-15T00:00:00.011Z,2.377e-05,0.002377
1676448000000,2023-02-15T08:00:00.000Z,2.63e-05,0.00263
1676476800005,2023-02-15T16:00:00.005Z,9.071e-05,0.009071000000000001
1676505600019,2023-02-16T00:00:00.019Z,0.0001,0.01
1676534400000,2023-02-16T08:00:00.000Z,0.0001,0.01
1676563200001,2023-02-16T16:00:00.001Z,0.00023171,0.023170999999999997
1676592000003,2023-02-17T00:00:00.003Z,0.0001,0.01
1676620800016,2023-02-17T08:00:00.016Z,0.0001,0.01
1676649600000,2023-02-17T16:00:00.000Z,0.0001,0.01
1676678400011,2023-02-18T00:00:00.011Z,0.0001,0.01
1676707200000,2023-02-18T08:00:00.000Z,0.0001,0.01
1676736000007,2023-02-18T16:00:00.007Z,0.0001,0.01
1676764800019,2023-02-19T00:00:00.019Z,0.0001,0.01
1676793600005,2023-02-19T08:00:00.005Z,0.0001,0.01
1676822400003,2023-02-19T16:00:00.003Z,0.0001,0.01
1676851200006,2023-02-20T00:00:00.006Z,0.0001,0.01
1676880000008,2023-02-20T08:00:00.008Z,0.0001,0.01
1676908800006,2023-02-20T16:00:00.006Z,0.0001,0.01
1676937600001,2023-02-21T00:00:00.001Z,0.0001,0.01
1676966400004,2023-02-21T08:00:00.004Z,0.0001,0.01
1676995200011,2023-02-21T16:00:00.011Z,0.0001,0.01
1677024000009,2023-02-22T00:00:00.009Z,0.0001,0.01
1677052800010,2023-02-22T08:00:00.010Z,0.0001,0.01
1677081600000,2023-02-22T16:00:00.000Z,0.0001,0.01
1677110400006,2023-02-23T00:00:00.006Z,0.0001,0.01
1677139200005,2023-02-23T08:00:00.005Z,3.506e-05,0.003506
1677168000002,2023-02-23T16:00:00.002Z,3.631e-05,0.003631
1677196800015,2023-02-24T00:00:00.015Z,4.978e-05,0.004978
1677225600011,2023-02-24T08:00:00.011Z,4.949e-05,0.004949
1677254400014,2023-02-24T16:00:00.014Z,5.44e-05,0.00544
1677283200015,2023-02-25T00:00:00.015Z,1.183e-05,0.001183
1677312000015,2023-02-25T08:00:00.015Z,6.1e-06,0.00061
1677340800015,2023-02-25T16:00:00.015Z,-4.8e-07,-4.7999999999999994e-05
1677369600007,2023-02-26T00:00:00.007Z,7.372e-05,0.007372000000000001
1677398400012,2023-02-26T08:00:00.012Z,2.76e-05,0.00276
1677427200000,2023-02-26T16:00:00.000Z,6.581e-05,0.006580999999999999
1677456000011,2023-02-27T00:00:00.011Z,8.144e-05,0.008144
1677484800003,2023-02-27T08:00:00.003Z,1.196e-05,0.001196
1677513600000,2023-02-27T16:00:00.000Z,6.826e-05,0.0068260000000000005
1677542400011,2023-02-28T00:00:00.011Z,3.414e-05,0.0034140000000000004
1677571200018,2023-02-28T08:00:00.018Z,1.985e-05,0.0019850000000000002
1677600000005,2023-02-28T16:00:00.005Z,5.95e-05,0.00595
1677628800016,2023-03-01T00:00:00.016Z,1.85e-06,0.000185
1677657600000,2023-03-01T08:00:00.000Z,0.0001,0.01
1677686400008,2023-03-01T16:00:00.008Z,0.0001,0.01
1677715200009,2023-03-02T00:00:00.009Z,8.612e-05,0.008612
1677744000013,2023-03-02T08:00:00.013Z,8.703e-05,0.008703
1677772800000,2023-03-02T16:00:00.000Z,8.395e-05,0.008395
1677801600000,2023-03-03T00:00:00.000Z,0.0001,0.01
1677830400013,2023-03-03T08:00:00.013Z,-4.203e-05,-0.004203
1677859200000,2023-03-03T16:00:00.000Z,-2.26e-06,-0.000226
1677888000001,2023-03-04T00:00:00.001Z,5.3e-06,0.00053
1677916800008,2023-03-04T08:00:00.008Z,3.812e-05,0.0038120000000000003
1677945600012,2023-03-04T16:00:00.012Z,2.104e-05,0.002104
1677974400000,2023-03-05T00:00:00.000Z,1.874e-05,0.001874
1678003200000,2023-03-05T08:00:00.000Z,5.44e-06,0.000544
1678032000015,2023-03-05T16:00:00.015Z,3.706e-05,0.003706
1678060800007,2023-03-06T00:00:00.007Z,4.054e-05,0.004054
1678089600017,2023-03-06T08:00:00.017Z,5.46e-05,0.00546
1678118400000,2023-03-06T16:00:00.000Z,5.414e-05,0.005414
1678147200009,2023-03-07T00:00:00.009Z,1.173e-05,0.001173
1678176000016,2023-03-07T08:00:00.016Z,4.375e-05,0.0043749999999999995
1678204800017,2023-03-07T16:00:00.017Z,2.631e-05,0.002631
1678233600000,2023-03-08T00:00:00.000Z,2.917e-05,0.002917
1678262400014,2023-03-08T08:00:00.014Z,3.816e-05,0.003816
1678291200021,2023-03-08T16:00:00.021Z,0.0001,0.01
1678320000010,2023-03-09T00:00:00.010Z,0.0001,0.01
1678348800013,2023-03-09T08:00:00.013Z,0.0001,0.01
1678377600002,2023-03-09T16:00:00.002Z,0.0001,0.01
1678406400000,2023-03-10T00:00:00.000Z,-8.895e-05,-0.008895
1678435200000,2023-03-10T08:00:00.000Z,5.26e-06,0.000526
1678464000005,2023-03-10T16:00:00.005Z,-1.647e-05,-0.001647
1678492800011,2023-03-11T00:00:00.011Z,2.364e-05,0.002364
1678521600003,2023-03-11T08:00:00.003Z,-2.296e-05,-0.002296
1678550400011,2023-03-11T16:00:00.011Z,-2.341e-05,-0.002341
1678579200001,2023-03-12T00:00:00.001Z,3.76e-06,0.000376
1678608000000,2023-03-12T08:00:00.000Z,9.088e-05,0.009087999999999999
1678636800005,2023-03-12T16:00:00.005Z,-4.068e-05,-0.004068
1678665600010,2023-03-13T00:00:00.010Z,0.0001,0.01
1678694400018,2023-03-13T08:00:00.018Z,6.011e-05,0.006011
1678723200003,2023-03-13T16:00:00.003Z,0.0001,0.01
1678752000010,2023-03-14T00:00:00.010Z,0.00015042,0.015042000000000002
1678780800009,2023-03-14T08:00:00.009Z,0.0001,0.01
1678809600010,2023-03-14T16:00:00.010Z,0.00029811,0.029810999999999997
1678838400011,2023-03-15T00:00:00.011Z,0.0001,0.01
1678867200000,2023-03-15T08:00:00.000Z,0.00024127,0.024127
1678896000012,2023-03-15T16:00:00.012Z,0.00022126,0.022126
1678924800004,2023-03-16T00:00:00.004Z,0.0001,0.01
1678953600018,2023-03-16T08:00:00.018Z,0.0001,0.01
1678982400005,2023-03-16T16:00:00.005Z,0.0001,0.01
1679011200017,2023-03-17T00:00:00.017Z,3.311e-05,0.003311
1679040000010,2023-03-17T08:00:00.010Z,0.0001,0.01
1679068800003,2023-03-17T16:00:00.003Z,0.0001,0.01
1679097600012,2023-03-18T00:00:00.012Z,0.0001,0.01
1679126400000,2023-03-18T08:00:00.000Z,0.0001,0.01
1679155200016,2023-03-18T16:00:00.016Z,0.0001,0.01
1679184000013,2023-03-19T00:00:00.013Z,0.0001,0.01
1679212800024,2023-03-19T08:00:00.024Z,0.0001,0.01
1679241600000,2023-03-19T16:00:00.000Z,0.0001,0.01
1679270400005,2023-03-20T00:00:00.005Z,0.0001,0.01
1679299200012,2023-03-20T08:00:00.012Z,9.081e-05,0.009081
1679328000015,2023-03-20T16:00:00.015Z,0.0001,0.01
1679356800006,2023-03-21T00:00:00.006Z,8.118e-05,0.008118
1679385600004,2023-03-21T08:00:00.004Z,1.254e-05,0.0012540000000000001
1679414400003,2023-03-21T16:00:00.003Z,2.92e-06,0.000292
1679443200000,2023-03-22T00:00:00.000Z,2.68e-06,0.000268
1679472000003,2023-03-22T08:00:00.003Z,6e-08,5.999999999999999e-06
1679500800000,2023-03-22T16:00:00.000Z,5.334e-05,0.005334
1679529600016,2023-03-23T00:00:00.016Z,2.48e-06,0.000248
1679558400001,2023-03-23T08:00:00.001Z,-1.09e-05,-0.00109
1679587200013,2023-03-23T16:00:00.013Z,0.0001,0.01
1679616000013,2023-03-24T00:00:00.013Z,0.0001,0.01
1679644800012,2023-03-24T08:00:00.012Z,0.0001,0.01
1679673600027,2023-03-24T16:00:00.027Z,0.0001,0.01
1679702400015,2023-03-25T00:00:00.015Z,-3.1e-06,-0.00031
1679731200011,2023-03-25T08:00:00.011Z,4.25e-06,0.000425
1679760000011,2023-03-25T16:00:00.011Z,2.92e-06,0.000292
1679788800000,2023-03-26T00:00:00.000Z,6.1e-07,6.1e-05
1679817600015,2023-03-26T08:00:00.015Z,-3.326e-05,-0.0033259999999999995
1679846400000,2023-03-26T16:00:00.000Z,3.634e-05,0.003634
1679875200019,2023-03-27T00:00:00.019Z,2.905e-05,0.002905
1679904000009,2023-03-27T08:00:00.009Z,2.409e-05,0.002409
1679932800000,2023-03-27T16:00:00.000Z,-3.96e-06,-0.00039600000000000003
1679961600007,2023-03-28T00:00:00.007Z,-1.428e-05,-0.001428
1679990400000,2023-03-28T08:00:00.000Z,1.123e-05,0.0011229999999999999
1680019200013,2023-03-28T16:00:00.013Z,7.531e-05,0.0075309999999999995
1680048000010,2023-03-29T00:00:00.010Z,6.075e-05,0.006075
1680076800006,2023-03-29T08:00:00.006Z,7.098e-05,0.007098
1680105600014,2023-03-29T16:00:00.014Z,0.0001,0.01
1680134400000,2023-03-30T00:00:00.000Z,6.987e-05,0.006986999999999999
1680163200000,2023-03-30T08:00:00.000Z,5.638e-05,0.005638
1680192000006,2023-03-30T16:00:00.006Z,1.123e-05,0.0011229999999999999
1680220800003,2023-03-31T00:00:00.003Z,-2.712e-05,-0.002712
1680249600006,2023-03-31T08:00:00.006Z,6.358e-05,0.006358
1680278400011,2023-03-31T16:00:00.011Z,0.0001,0.01
1680307200000,2023-04-01T00:00:00.000Z,0.0001,0.01
1680336000000,2023-04-01T08:00:00.000Z,0.0001,0.01
1680364800018,2023-04-01T16:00:00.018Z,8.84e-05,0.008839999999999999
1680393600013,2023-04-02T00:00:00.013Z,4.527e-05,0.004527
1680422400014,2023-04-02T08:00:00.014Z,6.893e-05,0.006893000000000001
1680451200001,2023-04-02T16:00:00.001Z,4.514e-05,0.004514
1680480000000,2023-04-03T00:00:00.000Z,1.759e-05,0.001759
1680508800013,2023-04-03T08:00:00.013Z,-1.24e-05,-0.00124
1680537600011,2023-04-03T16:00:00.011Z,5.688e-05,0.0056879999999999995
1680566400002,2023-04-04T00:00:00.002Z,-6.009e-05,-0.0060090000000000005
1680595200017,2023-04-04T08:00:00.017Z,-1.357e-05,-0.0013570000000000001
1680624000008,2023-04-04T16:00:00.008Z,-1.276e-05,-0.001276
1680652800000,2023-04-05T00:00:00.000Z,2.76e-05,0.00276
1680681600016,2023-04-05T08:00:00.016Z,8.517e-05,0.008517
1680710400004,2023-04-05T16:00:00.004Z,5.265e-05,0.005265
1680739200000,2023-04-06T00:00:00.000Z,1.442e-05,0.001442
1680768000011,2023-04-06T08:00:00.011Z,3.598e-05,0.0035979999999999996
1680796800000,2023-04-06T16:00:00.000Z,-2.975e-05,-0.002975
1680825600006,2023-04-07T00:00:00.006Z,1.004e-05,0.0010040000000000001
1680854400005,2023-04-07T08:00:00.005Z,-1.473e-05,-0.001473
1680883200000,2023-04-07T16:00:00.000Z,1.055e-05,0.0010550000000000002
1680912000000,2023-04-08T00:00:00.000Z,2.68e-06,0.000268
1680940800014,2023-04-08T08:00:00.014Z,4.66e-06,0.00046600000000000005
1680969600018,2023-04-08T16:00:00.018Z,3.192e-05,0.003192
1680998400013,2023-04-09T00:00:00.013Z,9.5e-06,0.0009500000000000001
1681027200024,2023-04-09T08:00:00.024Z,-9.04e-06,-0.000904
1681056000010,2023-04-09T16:00:00.010Z,-8.53e-06,-0.0008529999999999999
1681084800000,2023-04-10T00:00:00.000Z,0.0001,0.01
1681113600010,2023-04-10T08:00:00.010Z,0.0001,0.01
1681142400006,2023-04-10T16:00:00.006Z,6.167e-05,0.006167
1681171200008,2023-04-11T00:00:00.008Z,0.0001,0.01
1681200000007,2023-04-11T08:00:00.007Z,0.0001,0.01
1681228800016,2023-04-11T16:00:00.016Z,0.0001,0.01
1681257600006,2023-04-12T00:00:00.006Z,9.582e-05,0.009582
1681286400008,2023-04-12T08:00:00.008Z,8.195e-05,0.008195
1681315200014,2023-04-12T16:00:00.014Z,1.747e-05,0.001747
1681344000027,2023-04-13T00:00:00.027Z,6.665e-05,0.006664999999999999
1681372800010,2023-04-13T08:00:00.010Z,4.427e-05,0.004427
1681401600000,2023-04-13T16:00:00.000Z,0.0001,0.01
1681430400001,2023-04-14T00:00:00.001Z,-1.13e-06,-0.000113
1681459200008,2023-04-14T08:00:00.008Z,0.0001,0.01
1681488000007,2023-04-14T16:00:00.007Z,3.42e-05,0.00342
1681516800007,2023-04-15T00:00:00.007Z,-4.975e-05,-0.004975
1681545600007,2023-04-15T08:00:00.007Z,8.455e-05,0.008454999999999999
1681574400011,2023-04-15T16:00:00.011Z,0.0001,0.01
1681603200014,2023-04-16T00:00:00.014Z,7.144e-05,0.007143999999999999
1681632000007,2023-04-16T08:00:00.007Z,0.0001,0.01
1681660800002,2023-04-16T16:00:00.002Z,0.0001,0.01
1681689600017,2023-04-17T00:00:00.017Z,0.0001,0.01
1681718400006,2023-04-17T08:00:00.006Z,7.376e-05,0.007376
1681747200000,2023-04-17T16:00:00.000Z,0.0001,0.01
1681776000013,2023-04-18T00:00:00.013Z,4.683e-05,0.004683
1681804800017,2023-04-18T08:00:00.017Z,-5.1e-06,-0.00051
1681833600000,2023-04-18T16:00:00.000Z,6.772e-05,0.006771999999999999
1681862400022,2023-04-19T00:00:00.022Z,0.0001,0.01
1681891200014,2023-04-19T08:00:00.014Z,6.231e-05,0.006231
1681920000000,2023-04-19T16:00:00.000Z,-8.1e-07,-8.1e-05
1681948800010,2023-04-20T00:00:00.010Z,8.579e-05,0.008579
1681977600012,2023-04-20T08:00:00.012Z,3.668e-05,0.0036680000000000003
1682006400012,2023-04-20T16:00:00.012Z,5.898e-05,0.0058980000000000005
1682035200009,2023-04-21T00:00:00.009Z,6.297e-05,0.0062970000000000005
1682064000009,2023-04-21T08:00:00.009Z,0.0001,0.01
1682092800003,2023-04-21T16:00:00.003Z,0.0001,0.01
1682121600000,2023-04-22T00:00:00.000Z,0.0001,0.01
1682150400000,2023-04-22T08:00:00.000Z,6.858e-05,0.0068579999999999995
1682179200016,2023-04-22T16:00:00.016Z,2.09e-05,0.00209
1682208000009,2023-04-23T00:00:00.009Z,3.768e-05,0.0037679999999999996
1682236800020,2023-04-23T08:00:00.020Z,1.376e-05,0.001376
1682265600007,2023-04-23T16:00:00.007Z,2.369e-05,0.002369
1682294400000,2023-04-24T00:00:00.000Z,4.679e-05,0.004679
1682323200008,2023-04-24T08:00:00.008Z,3.694e-05,0.0036940000000000002
1682352000006,2023-04-24T16:00:00.006Z,2.63e-05,0.00263
1682380800014,2023-04-25T00:00:00.014Z,5.066e-05,0.005066
1682409600009,2023-04-25T08:00:00.009Z,6.606e-05,0.006606
1682438400015,2023-04-25T16:00:00.015Z,8.541e-05,0.008541
1682467200015,2023-04-26T00:00:00.015Z,4.346e-05,0.004346
1682496000013,2023-04-26T08:00:00.013Z,1.686e-05,0.0016860000000000002
1682524800001,2023-04-26T16:00:00.001Z,0.0001,0.01
1682553600014,2023-04-27T00:00:00.014Z,2.518e-05,0.002518
1682582400008,2023-04-27T08:00:00.008Z,5.769e-05,0.005769
1682611200005,2023-04-27T16:00:00.005Z,3.265e-05,0.003265
1682640000011,2023-04-28T00:00:00.011Z,0.0001,0.01
1682668800007,2023-04-28T08:00:00.007Z,0.0001,0.01
1682697600006,2023-04-28T16:00:00.006Z,4.476e-05,0.004476
1682726400004,2023-04-29T00:00:00.004Z,3.7e-07,3.7e-05
1682755200016,2023-04-29T08:00:00.016Z,6.751e-05,0.006750999999999999
1682784000001,2023-04-29T16:00:00.001Z,7.826e-05,0.007826
1682812800008,2023-04-30T00:00:00.008Z,3.132e-05,0.003132
1682841600000,2023-04-30T08:00:00.000Z,3.501e-05,0.0035009999999999998
1682870400010,2023-04-30T16:00:00.010Z,6.078e-05,0.006078
1682899200004,2023-05-01T00:00:00.004Z,2.435e-05,0.002435
1682928000008,2023-05-01T08:00:00.008Z,-6.37e-05,-0.006370000000000001
1682956800014,2023-05-01T16:00:00.014Z,5.66e-06,0.000566
1682985600015,2023-05-02T00:00:00.015Z,9.68e-06,0.000968
1683014400018,2023-05-02T08:00:00.018Z,6.135e-05,0.006135
1683043200000,2023-05-02T16:00:00.000Z,1.204e-05,0.001204
1683072000009,2023-05-03T00:00:00.009Z,8.568e-05,0.008568000000000001
1683100800003,2023-05-03T08:00:00.003Z,5.435e-05,0.005435
1683129600011,2023-05-03T16:00:00.011Z,5.701e-05,0.0057009999999999995
1683158400000,2023-05-04T00:00:00.000Z,0.0001,0.01
1683187200000,2023-05-04T08:00:00.000Z,9.992e-05,0.009992000000000001
1683216000011,2023-05-04T16:00:00.011Z,4.314e-05,0.004314
1683244800002,2023-05-05T00:00:00.002Z,3.731e-05,0.003731
1683273600000,2023-05-05T08:00:00.000Z,9.909e-05,0.009909
1683302400000,2023-05-05T16:00:00.000Z,8.548e-05,0.008548
1683331200009,2023-05-06T00:00:00.009Z,0.0001,0.01
1683360000000,2023-05-06T08:00:00.000Z,0.0001,0.01
1683388800000,2023-05-06T16:00:00.000Z,0.0001,0.01
1683417600000,2023-05-07T00:00:00.000Z,4.321e-05,0.004321
1683446400000,2023-05-07T08:00:00.000Z,4.047e-05,0.004046999999999999
1683475200006,2023-05-07T16:00:00.006Z,6.046e-05,0.006046
1683504000000,2023-05-08T00:00:00.000Z,7.2e-06,0.0007199999999999999
1683532800007,2023-05-08T08:00:00.007Z,4.07e-06,0.000407
1683561600015,2023-05-08T16:00:00.015Z,3.902e-05,0.003902
1683590400015,2023-05-09T00:00:00.015Z,5.11e-05,0.00511
1683619200000,2023-05-09T08:00:00.000Z,6.841e-05,0.006841000000000001
1683648000000,2023-05-09T16:00:00.000Z,3.78e-06,0.00037799999999999997
1683676800007,2023-05-10T00:00:00.007Z,3.752e-05,0.003752
1683705600003,2023-05-10T08:00:00.003Z,4.785e-05,0.004784999999999999
1683734400000,2023-05-10T16:00:00.000Z,3.792e-05,0.0037920000000000002
1683763200011,2023-05-11T00:00:00.011Z,1.596e-05,0.001596
1683792000000,2023-05-11T08:00:00.000Z,6.926e-05,0.006926
1683820800005,2023-05-11T16:00:00.005Z,5.207e-05,0.005207
1683849600020,2023-05-12T00:00:00.020Z,3.633e-05,0.003633
1683878400001,2023-05-12T08:00:00.001Z,3.964e-05,0.003964
1683907200010,2023-05-12T16:00:00.010Z,2.762e-05,0.002762
1683936000000,2023-05-13T00:00:00.000Z,-1e-07,-9.999999999999999e-06
1683964800000,2023-05-13T08:00:00.000Z,5.385e-05,0.005385
1683993600026,2023-05-13T16:00:00.026Z,4.494e-05,0.004494
1684022400029,2023-05-14T00:00:00.029Z,1.715e-05,0.001715
1684051200010,2023-05-14T08:00:00.010Z,3.039e-05,0.003039
1684080000008,2023-05-14T16:00:00.008Z,3.537e-05,0.003537
1684108800006,2023-05-15T00:00:00.006Z,4.407e-05,0.004407
1684137600005,2023-05-15T08:00:00.005Z,-1.576e-05,-0.0015760000000000001
1684166400008,2023-05-15T16:00:00.008Z,-1.9e-06,-0.00019
1684195200021,2023-05-16T00:00:00.021Z,8.66e-05,0.008660000000000001
1684224000000,2023-05-16T08:00:00.000Z,3.165e-05,0.003165
1684252800000,2023-05-16T16:00:00.000Z,5.8e-05,0.0058
1684281600010,2023-05-17T00:00:00.010Z,8.392e-05,0.008392
1684310400000,2023-05-17T08:00:00.000Z,7.029e-05,0.0070290000000000005
1684339200001,2023-05-17T16:00:00.001Z,4.461e-05,0.0044610000000000006
1684368000000,2023-05-18T00:00:00.000Z,0.0001,0.01
1684396800026,2023-05-18T08:00:00.026Z,0.0001,0.01
1684425600019,2023-05-18T16:00:00.019Z,8.342e-05,0.008342
1684454400000,2023-05-19T00:00:00.000Z,2.716e-05,0.002716
1684483200002,2023-05-19T08:00:00.002Z,4.474e-05,0.0044740000000000005
1684512000000,2023-05-19T16:00:00.000Z,3.815e-05,0.003815
1684540800005,2023-05-20T00:00:00.005Z,5.313e-05,0.005313
